clothing_path,shoe_path,response
../data/clothing2/train/black_short_dresses/black_short_dresses112.jpg,../data/shoes/train/heels/8025853.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses112.jpg,../data/shoes/train/heels/7883217.385019.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses112.jpg,../data/shoes/train/heels/7490059.114676.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses112.jpg,../data/shoes/train/heels/7971160.353004.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses112.jpg,../data/shoes/train/knee_boots/7999475.234832.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses112.jpg,../data/shoes/validate/heels/8082345.1072.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses116.jpg,../data/shoes/validate/ankle_boots/7739186.691.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses116.jpg,../data/shoes/validate/ankle_boots/7739186.691.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses116.jpg,../data/shoes/train/heels/8063793.60.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses102.jpg,../data/shoes/validate/knee_boots/8076540.1942.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses102.jpg,../data/shoes/train/heels/7586333.89.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/validate/knee_boots/7976458.4269.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/validate/heels/8129494.408548.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/train/knee_boots/7987335.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/train/heels/7953240.301158.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/validate/knee_boots/8027683.401.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/train/knee_boots/7987317.1137.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/train/heels/7992427.158.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses15.jpg,../data/shoes/validate/heels/7523111.358101.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses28.jpg,../data/shoes/train/heels/7988150.359908.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses28.jpg,../data/shoes/test/heels/8071920.200.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses28.jpg,../data/shoes/validate/ankle_boots/8065005.72.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses103.jpg,../data/shoes/validate/calf_boots/8029088.354486.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses103.jpg,../data/shoes/validate/heels/8020286.9.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/validate/heels/8082345.393537.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/7995702.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/8025205.371411.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/7974950.388307.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/validate/heels/8083997.14.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/knee_boots/8055518.177446.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/7993259.492.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/test/heels/8013211.69612.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/validate/calf_boots/8051149.379652.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/8129494.408557.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/8063953.89.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses117.jpg,../data/shoes/train/heels/8088905.395776.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses101.jpg,../data/shoes/train/knee_boots/8020291.798.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses101.jpg,../data/shoes/train/heels/8115503.4666.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses101.jpg,../data/shoes/train/heels/7586333.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses115.jpg,../data/shoes/train/heels/8113449.51042.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses115.jpg,../data/shoes/train/heels/8064341.263780.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses129.jpg,../data/shoes/validate/ankle_boots/8034825.216.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses129.jpg,../data/shoes/train/heels/8083997.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses16.jpg,../data/shoes/train/heels/8064939.1072.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses16.jpg,../data/shoes/train/heels/7809370.16583.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses16.jpg,../data/shoes/validate/heels/7947544.19.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses16.jpg,../data/shoes/validate/calf_boots/7154790.30974.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses16.jpg,../data/shoes/train/heels/8022248.19533.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/heels/8089470.63200.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/validate/calf_boots/7856292.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/knee_boots/7999051.401.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/knee_boots/7970242.247343.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/knee_boots/7338173.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/heels/7981465.37014.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/heels/8032935.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/heels/8032935.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/heels/8006388.343959.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/test/heels/7586333.1709.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses17.jpg,../data/shoes/train/heels/7795549.131753.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses128.jpg,../data/shoes/train/heels/7895031.632.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses167.jpg,../data/shoes/train/heels/8043210.221902.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses167.jpg,../data/shoes/train/heels/8008096.1904.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses167.jpg,../data/shoes/train/knee_boots/8007013.72.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses167.jpg,../data/shoes/train/heels/7993259.255.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses167.jpg,../data/shoes/test/heels/8009748.366325.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses167.jpg,../data/shoes/train/heels/7736398.17744.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses173.jpg,../data/shoes/train/heels/8067448.11.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/validate/calf_boots/7627055.1430.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/train/heels/7439171.370024.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/train/knee_boots/8004708.278.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/train/heels/7346055.72.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/validate/heels/8013836.617.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/train/knee_boots/7970439.352766.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/train/knee_boots/8120039.4186.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses198.jpg,../data/shoes/train/heels/7996713.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses205.jpg,../data/shoes/test/heels/7614480.393505.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses205.jpg,../data/shoes/train/heels/8067781.1805.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses205.jpg,../data/shoes/train/heels/8043498.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses58.jpg,../data/shoes/train/heels/7561556.316291.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses58.jpg,../data/shoes/train/heels/8008959.366113.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/train/heels/7809232.402991.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/validate/knee_boots/8016250.368460.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/validate/knee_boots/8064930.341.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/train/heels/8082258.393480.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/train/heels/8122749.184651.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/validate/heels/8113201.13519.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses70.jpg,../data/shoes/validate/heels/7925432.89.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses64.jpg,../data/shoes/train/knee_boots/7819856.219851.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses64.jpg,../data/shoes/validate/heels/7756785.12910.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses64.jpg,../data/shoes/validate/heels/7798031.379567.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses65.jpg,../data/shoes/train/heels/8061274.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses71.jpg,../data/shoes/train/heels/8113492.1711.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses71.jpg,../data/shoes/train/heels/8023642.4418.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses71.jpg,../data/shoes/train/knee_boots/8013862.328.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses71.jpg,../data/shoes/validate/ankle_boots/8023414.106.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses59.jpg,../data/shoes/train/knee_boots/8016252.368461.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses204.jpg,../data/shoes/train/heels/7838830.103.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses210.jpg,../data/shoes/train/heels/7879695.208905.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses210.jpg,../data/shoes/train/heels/7828910.521.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses210.jpg,../data/shoes/train/knee_boots/7953839.223957.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses210.jpg,../data/shoes/train/heels/7993236.72.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses199.jpg,../data/shoes/train/heels/7889348.973.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses166.jpg,../data/shoes/train/knee_boots/7568199.72.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses166.jpg,../data/shoes/validate/calf_boots/8036903.310.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses166.jpg,../data/shoes/train/heels/8019434.369616.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/heels/8040624.376390.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/heels/8051584.189.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/knee_boots/7836592.401.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/validate/calf_boots/112322.6.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/heels/7795549.291505.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/knee_boots/8020674.50996.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/knee_boots/8003558.352826.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/heels/7187102.45850.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/validate/calf_boots/8021432.19.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses170.jpg,../data/shoes/train/heels/8109331.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses164.jpg,../data/shoes/train/heels/8072017.106.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/train/heels/7993446.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/train/heels/8092796.421.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/train/knee_boots/7819856.219851.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/train/heels/8043038.316039.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/train/heels/8075966.20704.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/validate/calf_boots/7175346.598.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/train/heels/7914177.401321.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/validate/calf_boots/101191.24883.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses206.jpg,../data/shoes/test/heels/7992428.361482.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses212.jpg,../data/shoes/train/heels/8096693.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses212.jpg,../data/shoes/train/heels/8076585.422801.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses212.jpg,../data/shoes/train/heels/8051107.1709.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses212.jpg,../data/shoes/train/knee_boots/7879330.20818.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses73.jpg,../data/shoes/train/knee_boots/7338173.764.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses73.jpg,../data/shoes/train/heels/8140291.412799.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses98.jpg,../data/shoes/train/heels/8020665.370087.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses98.jpg,../data/shoes/validate/heels/8086285.3464.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses98.jpg,../data/shoes/train/heels/8086293.574.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses98.jpg,../data/shoes/train/heels/8128091.742.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses98.jpg,../data/shoes/validate/knee_boots/7950348.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/knee_boots/8024150.10384.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/knee_boots/8104729.72.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/knee_boots/8004418.55257.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/heels/7765186.261.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/heels/8112634.742.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/knee_boots/8054266.380934.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/validate/heels/8030289.184651.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/test/heels/8050744.161315.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/heels/8024865.85.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/heels/8131760.160474.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses99.jpg,../data/shoes/train/heels/8039688.106.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses72.jpg,../data/shoes/train/heels/8087680.82.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses66.jpg,../data/shoes/train/heels/8008962.64531.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses66.jpg,../data/shoes/validate/calf_boots/7993309.106.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses66.jpg,../data/shoes/train/knee_boots/7654774.72.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses66.jpg,../data/shoes/train/heels/8075740.585.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses66.jpg,../data/shoes/train/heels/7154402.9712.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses213.jpg,../data/shoes/train/heels/7977998.356145.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses213.jpg,../data/shoes/train/heels/7740845.369229.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses213.jpg,../data/shoes/train/knee_boots/8034377.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses165.jpg,../data/shoes/train/heels/7964034.350022.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses159.jpg,../data/shoes/validate/heels/8031480.105060.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses175.jpg,../data/shoes/train/knee_boots/7792024.184651.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses175.jpg,../data/shoes/train/heels/7664583.51229.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses175.jpg,../data/shoes/train/heels/8116572.404612.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses175.jpg,../data/shoes/validate/heels/7809229.403022.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses175.jpg,../data/shoes/train/heels/8108631.401344.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses175.jpg,../data/shoes/train/heels/8009936.1567.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses161.jpg,../data/shoes/train/knee_boots/7821536.301562.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses161.jpg,../data/shoes/train/knee_boots/8000918.69925.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses161.jpg,../data/shoes/train/knee_boots/8004410.365188.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses161.jpg,../data/shoes/train/heels/7484535.384419.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses161.jpg,../data/shoes/train/heels/8092371.396735.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses161.jpg,../data/shoes/train/heels/7977973.106.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/train/knee_boots/8006771.4845.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/train/heels/8081058.158.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/train/heels/8050922.500.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/train/knee_boots/7993348.6.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/validate/ankle_boots/8020651.687.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/train/heels/7967669.351638.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses149.jpg,../data/shoes/test/heels/7838125.101719.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses217.jpg,../data/shoes/test/heels/7671311.247319.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses62.jpg,../data/shoes/train/heels/8003188.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses89.jpg,../data/shoes/train/heels/7775351.396.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses89.jpg,../data/shoes/train/heels/8099693.4916.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses89.jpg,../data/shoes/train/heels/8017851.106.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses88.jpg,../data/shoes/train/heels/7993230.72.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses77.jpg,../data/shoes/validate/heels/7889348.396292.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses77.jpg,../data/shoes/train/heels/7377979.768.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses77.jpg,../data/shoes/train/heels/8010538.401.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses77.jpg,../data/shoes/train/heels/8128082.408262.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/validate/knee_boots/7818639.361190.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/validate/calf_boots/7966147.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/knee_boots/8008248.325.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/heels/8076586.12757.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/heels/8093417.4751.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/heels/7479540.20002.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/heels/8024707.585.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/heels/8067333.933.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/train/heels/8018541.4854.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses63.jpg,../data/shoes/test/heels/7998984.106.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses202.jpg,../data/shoes/validate/calf_boots/8041780.275.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses202.jpg,../data/shoes/train/knee_boots/7809986.104.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses148.jpg,../data/shoes/train/heels/7756785.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses148.jpg,../data/shoes/train/knee_boots/7667395.245957.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses148.jpg,../data/shoes/train/knee_boots/8016044.23659.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses174.jpg,../data/shoes/train/heels/8016431.350769.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses162.jpg,../data/shoes/train/knee_boots/8088748.20.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses162.jpg,../data/shoes/train/heels/8031416.20.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses162.jpg,../data/shoes/train/knee_boots/8004410.365187.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses162.jpg,../data/shoes/train/heels/8044113.1334.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses162.jpg,../data/shoes/test/heels/7628227.1748.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses176.jpg,../data/shoes/train/knee_boots/8046448.691.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses176.jpg,../data/shoes/validate/heels/8109010.84.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses189.jpg,../data/shoes/train/heels/7574185.3498.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses189.jpg,../data/shoes/train/knee_boots/7818593.4275.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses189.jpg,../data/shoes/train/heels/8071559.389103.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses189.jpg,../data/shoes/train/heels/8024739.144.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses189.jpg,../data/shoes/train/heels/8047084.68.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/train/heels/7949407.53275.jpg,
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/train/heels/7949407.53275.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/train/heels/8064106.84.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/validate/heels/8088887.5273.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/train/knee_boots/8003538.352766.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/train/heels/8060600.383515.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses214.jpg,../data/shoes/train/knee_boots/8051077.973.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses228.jpg,../data/shoes/train/heels/7904210.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses75.jpg,../data/shoes/train/heels/8080535.89.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses49.jpg,../data/shoes/validate/heels/8018880.479.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses48.jpg,../data/shoes/train/knee_boots/8077091.5492.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses60.jpg,../data/shoes/train/heels/7838830.19916.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses60.jpg,../data/shoes/train/heels/8023935.89.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses74.jpg,../data/shoes/train/knee_boots/8005521.365440.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses74.jpg,../data/shoes/train/heels/8113264.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/8065808.248788.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/8089318.3.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/knee_boots/7543660.239864.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/test/heels/7768048.5291.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/8066006.47974.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/7657083.221902.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/test/heels/7993446.402997.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/7447079.264230.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/7490059.761.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses229.jpg,../data/shoes/train/heels/8076381.68.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses201.jpg,../data/shoes/train/knee_boots/8031252.290833.jpg,0
../data/clothing2/train/black_short_dresses/black_short_dresses201.jpg,../data/shoes/train/heels/8002107.81360.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses215.jpg,../data/shoes/train/heels/7976636.99.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses188.jpg,../data/shoes/train/heels/8018866.3.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses177.jpg,../data/shoes/train/heels/7973958.354315.jpg,1
../data/clothing2/train/black_short_dresses/black_short_dresses163.jpg,../data/shoes/train/knee_boots/7970339.61900.jpg,0
